url,clicks_current,clicks_previous,clicks_variation_%,impressions_current,impressions_previous,impressions_variation_%,ctr_current_%,ctr_previous_%,position_current,position_previous
https://www.legrand.fr/pro/catalogue/bornier-de-repartition-ip2x-a-connexion-automatique-pour-coffret-plexo3-12-modules-et-coffret-encastre-longueur-276mm,5,2,150.0,53,15,253.33,9.43,13.33,11.3,27.7
https://www.legrand.fr/pro/catalogue/bornier-de-repartition-isole-ip2x-terre-4-connexions-15mm2-a-16mm2-vert-longueur-47mm,5,2,150.0,109,62,75.81,4.59,3.23,15.6,10.0
https://www.legrand.fr/pro/catalogue/cadre-saillie-celiane-2-postes-horizontal-ou-vertical-blanc,5,2,150.0,42,64,-34.38,11.9,3.12,8.4,6.2
https://www.legrand.fr/pro/catalogue/cartouche-cylindrique-miniature-5x20mm-10a-250v,5,2,150.0,38,27,40.74,13.16,7.41,6.9,7.1
https://www.legrand.fr/pro/catalogue/coffret-metal-carre-atlantic-metal-ip66-ik10-600x600x250mm-ral7035,5,2,150.0,16,5,220.0,31.25,40.0,10.3,2.8
https://www.legrand.fr/pro/catalogue/colle-pour-boites-batibox-multimateriaux,5,2,150.0,21,8,162.5,23.81,25.0,10.9,27
https://www.legrand.fr/pro/catalogue/commande-sans-fils-sans-pile-self-e-etanche-plexo-with-netatmo-ip55-pour-eclairage-et-prise-complete-blanc,5,2,150.0,47,16,193.75,10.64,12.5,44.4,26.9
https://www.legrand.fr/pro/catalogue/disjoncteur-differentiel-dx34500-arrivee-haute-automatique-et-depart-bas-a-vis-un-230v-16a-typeac-30ma-2-modules,5,2,150.0,31,12,158.33,16.13,16.67,20.8,3.1
https://www.legrand.fr/pro/catalogue/disjoncteur-differentiel-monobloc-dx36000-10ka-arrivee-haute-et-depart-bas-a-vis-2p-230v-a-400v-10a-typeac-30ma,5,2,150.0,17,8,112.5,29.41,25.0,15.9,5.9
https://www.legrand.fr/pro/catalogue/enjoliveur-a-volet-celiane-ip44-pour-prise-de-courant-2pt-blanc,5,2,150.0,22,19,15.79,22.73,10.53,8.5,9.7
https://www.legrand.fr/pro/catalogue/fiche-mobile-droite-p17-ip6667-63a-380v-a-415v-3pnt,5,2,150.0,10,4,150.0,50.0,50.0,3.6,10.2
https://www.legrand.fr/pro/catalogue/fiche-plastique-2pt-16a-a-sortie-droite-blanc,5,2,150.0,26,8,225.0,19.23,25.0,13.2,6
https://www.legrand.fr/pro/catalogue/grille-de-protection-standard-ik10-pour-blocs-autonomes-et-luminaires-pour-source-centralisee-ip43-et-ip66,5,2,150.0,95,81,17.28,5.26,2.47,34.6,27.6
https://www.legrand.fr/pro/catalogue/hublot-mosaic-2-modules-12v-a-24v-ou-12v-a-24v-pour-06w-rouge,5,2,150.0,24,9,166.67,20.83,22.22,6.2,1.2
https://www.legrand.fr/pro/catalogue/inter-horaire-programmable-via-bluetooth-annuel-230v-1-sortie-16a-56-programmes,5,2,150.0,45,13,246.15,11.11,15.38,20.3,17.1
https://www.legrand.fr/pro/catalogue/interrupteur-a-cle-acces-securise-2-positions-1-contact-bipolaire-etanche-plexo-10a-250v-avec-enjoliveur-finition-gris,5,2,150.0,25,15,66.67,20.0,13.33,7.6,9.9
https://www.legrand.fr/pro/catalogue/interrupteur-ou-va-et-vient-doigt-anneau-celiane-10ax-250v,5,2,150.0,241,264,-8.71,2.07,0.76,32.0,31.8
https://www.legrand.fr/pro/catalogue/interrupteur-ou-va-et-vient-etanche-plexo-10ax-250v-ip55-ik08-livre-complet-pour-fixation-saillie-anthracite,5,2,150.0,55,37,48.65,9.09,5.41,17.3,31.2
https://www.legrand.fr/pro/catalogue/interrupteur-sectionneur-modulaire-a-manette-courant-continu-1000v-pour-application-photovoltaique-63a-6-modules,5,2,150.0,35,13,169.23,14.29,15.38,21.0,21.3
https://www.legrand.fr/pro/catalogue/kit-de-repartition-avec-1-peigne-dalimentation-verticale-et-8-peignes-horizontaux-pour-coffrets-drivia-4-rangees,5,2,150.0,12,4,200.0,41.67,50.0,2.9,1.2
https://www.legrand.fr/pro/catalogue/module-de-transmission-gsm-pour-controle-dacces-vigik-r-pour-gestion-en-temps-reel,5,2,150.0,23,8,187.5,21.74,25.0,5.0,9.6
https://www.legrand.fr/pro/catalogue/plaque-de-finition-celiane-blanc-emaille-2x3-postes,5,2,150.0,12,4,200.0,41.67,50.0,9.3,3
https://www.legrand.fr/pro/catalogue/plaque-de-fond-pour-coffret-drivia-13-modules-2-rangees-ou-rehausse,5,2,150.0,24,20,20.0,20.83,10.0,23.5,24.6
https://www.legrand.fr/pro/catalogue/plaque-mosaic-2-modules-avec-membrane-etanche-ip44-blanc-antimicrobien,5,2,150.0,41,10,310.0,12.2,20.0,16.9,34.2
https://www.legrand.fr/pro/catalogue/plaque-perforee-lina-25-pour-coffret-atlantic-atlantic-inox-et-marina-hauteur-400xlargeur-300,5,2,150.0,11,10,10.0,45.45,20.0,1.4,2.5
https://www.legrand.fr/pro/catalogue/porte-etiquette-duplix-pour-etiquette-longueur-36mm-et-largeur-95mm-maxi,5,2,150.0,176,168,4.76,2.84,1.19,35.6,38.2
https://www.legrand.fr/pro/catalogue/presse-etoupe-etanche-plastique-ip68-iso20-pour-boite-plexo-incendie-rouge-ral3000,5,2,150.0,15,14,7.14,33.33,14.29,20.1,29.6
https://www.legrand.fr/pro/catalogue/pret-a-poser-coffret-multimedia-double-play-drivia-13-tv-sur-rj-ready,5,2,150.0,26,19,36.84,19.23,10.53,23.4,26.1
https://www.legrand.fr/pro/catalogue/prise-de-courant-2pt-connectee-etanche-plexo-with-netatmo-ip55-16a-3680w-2-postes-a-equiper-blanc,5,2,150.0,14,4,250.0,35.71,50.0,4.9,3
https://www.legrand.fr/pro/catalogue/support-a-vis-pour-mosaic-celiane-ou-soliroc-pour-1-module,5,2,150.0,46,40,15.0,10.87,5.0,21.6,11.9
https://www.legrand.fr/pro/catalogue/telecommande-de-poche-connectee-pour-installation-with-netatmo-on-off-ou-gestion-dun-ouvrant-livree-avec-pile-graphite,5,2,150.0,64,36,77.78,7.81,5.56,20.3,31.7
https://www.legrand.fr/pro/catalogue/terminal-de-programmation-portatif-pour-mise-a-jour-centrales-hexact-sur-site-des-noms-et-services-vigik-r,5,2,150.0,34,11,209.09,14.71,18.18,11.1,6.9
https://www.legrand.fr/pro/catalogue/thermostat-connecte-smarther-with-netatmo-pour-montage-encastre-2-modules-noir,5,2,150.0,62,50,24.0,8.06,4.0,18.2,16.8
https://www.legrand.fr/pro/catalogue/transformateur-de-commande-et-securite-a-connexion-automatique-primaire-230v-a-400v-et-secondaire-24v-40va,5,2,150.0,29,9,222.22,17.24,22.22,22.5,23.6
https://www.legrand.fr/pro/catalogue/transformateur-disolement-primaire-400v-et-secondaire-400vn-200kva,5,2,150.0,18,9,100.0,27.78,22.22,7.8,2.6
https://www.legrand.fr/pro/catalogue/voyant-temoin-ou-lumineux-a-led-blanche-haute-luminosite-230v-pour-commandes-living-now,5,2,150.0,75,41,82.93,6.67,4.88,17.3,14.7
https://www.legrand.fr/questions-frequentes/comment-connaitre-mon-tarif-delectricite-eliot,5,2,150.0,343,98,250.0,1.46,2.04,52.4,41.9
https://www.legrand.fr/pro/catalogue/dispositif-visuel-dalarme-feu-lumineux-dvaf-ip45-ik07,12,5,140.0,189,140,35.0,6.35,3.57,26.8,28.4
https://www.legrand.fr/pro/normes-et-reglementations/eclairage-de-securite/quels-sont-les-differents-types-detablissement,12,5,140.0,463,361,28.25,2.59,1.39,31.0,31.2
https://www.legrand.fr/pro/catalogue/interrupteur-temporise-sans-neutre-celiane-2-fils-1000w,14,6,133.33,98,108,-9.26,14.29,5.56,22.2,22.2
https://www.legrand.fr/actualites/interrupteurs-lumineux-pratiques-pour-se-reperer,7,3,133.33,296,191,54.97,2.36,1.57,17.3,17.3
https://www.legrand.fr/catalogue/boite-dencastrement/boite-a-encastrer-batibox-multimateriaux-1-poste-profondeur-40mm,7,3,133.33,89,28,217.86,7.87,10.71,21.9,17.3
https://www.legrand.fr/catalogue/interrupteur/poussoir-appareillage-saillie-blanc,7,3,133.33,531,457,16.19,1.32,0.66,7.9,9.4
https://www.legrand.fr/mon-projet/tutoriels/comment-faire-pour-comprendre-les-voyants-de-votre-borne-de-recharge-green-home,7,3,133.33,38,26,46.15,18.42,11.54,5.8,5.2
https://www.legrand.fr/pro/catalogue/accessoires-dinstallation/collier-colson-et-attache/fixation-de-conduits,7,3,133.33,233,242,-3.72,3.0,1.24,19.2,16.5
https://www.legrand.fr/pro/catalogue/boitier-de-raccordement-aluminium-ou-cuivre-120mm2-300a-maximum,7,3,133.33,34,15,126.67,20.59,20.0,4.2,1.9
https://www.legrand.fr/pro/catalogue/cable-optique-om3-multimode-a-structure-serree-lcs3-pour-interieur-ou-exterieur-6-fibres,7,3,133.33,138,115,20.0,5.07,2.61,11.2,18
https://www.legrand.fr/pro/catalogue/coffret-de-distribution-xl3125-3-rangees-de-18-modules,7,3,133.33,71,23,208.7,9.86,13.04,34.6,46.7
https://www.legrand.fr/pro/catalogue/coffret-de-securite-reserve-de-cles-rouge,7,3,133.33,108,44,145.45,6.48,6.82,26.9,30.1
https://www.legrand.fr/pro/catalogue/embase-noire-protegee-ultraviolets-a-cheville-a-ecartement-mural-pour-percage-o8mm,7,3,133.33,64,40,60.0,10.94,7.5,9.0,12.0
https://www.legrand.fr/pro/catalogue/enjoliveur-pour-double-interrupteur-ou-va-et-vient-celiane-blanc,7,3,133.33,10,13,-23.08,70.0,23.08,1,1.2
https://www.legrand.fr/pro/catalogue/interrupteur-inverseur-modulaire-double-va-et-vient-400v-2-modules,7,3,133.33,127,22,477.27,5.51,13.64,8.8,14.0
https://www.legrand.fr/pro/catalogue/kit-avec-1-dcl-radio-complet-2-commandes-celiane-sans-fils-blanc,7,3,133.33,34,25,36.0,20.59,12.0,3.9,6.1
https://www.legrand.fr/pro/catalogue/kit-portier-video-connecte-classe-300eos-with-netatmo-ecran-5pouces-avec-assistant-vocal-alexa-et-platine-de-rue-linea3000-noir,7,3,133.33,25,14,78.57,28.0,21.43,16.4,27.7
https://www.legrand.fr/pro/catalogue/panneau-passe-fils-linkeo-19pouces-1-axe-1u-metal-avec-bracelets-guide-cables,7,3,133.33,35,18,94.44,20.0,16.67,10.9,11.6
https://www.legrand.fr/pro/catalogue/prise-2pt-surface-avec-chargeur-usb-type-c-dooxie-finition-noir-mat,7,3,133.33,208,216,-3.7,3.37,1.39,18.5,14.8
https://www.legrand.fr/pro/catalogue/prise-quadruple-compacte-4x2pt-16a-250v-celiane-precablee,7,3,133.33,64,17,276.47,10.94,17.65,5.9,5.2
